ITComponentId,agent,anomalyEnd,anomalyStart,infrastructure,metricType,relevanceScore,timestamp
mysqlc7417121bf497af2,linux60effb4aa06f320011336762,1634508560000,1634508140000,60ed840f588aa700127280d6,mysql#galera_status#local#recv#queue_max-no_subject,0.7770285626318435,1634508740000
nginxba18fc3c4101f4dc,linux60effb30a06f320011336761,1634508720000,1634508360000,60ed840f588aa700127280d6,nginx#stubstatus#handled-no_subject,0.7557986075206742,1634508900000
nginxba18fc3c4101f4dc,linux60effb30a06f320011336761,1634508720000,1634508360000,60ed840f588aa700127280d6,nginx#stubstatus#accepts-no_subject,0.7557986075206742,1634508900000
nginx54766a32fd37ac8d,linux60effb30a06f320011336761,1634508720000,1634508360000,60ed840f588aa700127280d6,nginx#stubstatus#accepts-no_subject,0.7545472039955166,1634508900000
nginx54766a32fd37ac8d,linux60effb30a06f320011336761,1634508720000,1634508360000,60ed840f588aa700127280d6,nginx#stubstatus#handled-no_subject,0.7545472039955166,1634508900000
nginxadf41ad2429e8b98,linux60effb30a06f320011336761,1634508720000,1634508360000,60ed840f588aa700127280d6,nginx#stubstatus#accepts-no_subject,0.786279818938611,1634508900000
nginxadf41ad2429e8b98,linux60effb30a06f320011336761,1634508720000,1634508360000,60ed840f588aa700127280d6,nginx#stubstatus#handled-no_subject,0.786279818938611,1634508900000
linux60effb26a06f320011336760,linux60effb26a06f320011336760,1634511120000,1634511000000,60ed840f588aa700127280d6,system#network#in#dropped-no_subject,0.71,1634511300000
mysqlc7417121bf497af2,linux60effb4aa06f320011336762,1634534300000,1634533760000,60ed840f588aa700127280d6,mysql#galera_status#apply#window-no_subject,0.7563206308066802,1634534480000
nginxba18fc3c4101f4dc,linux60effb30a06f320011336761,1634570520000,1634570100000,60ed840f588aa700127280d6,nginx#stubstatus#handled-no_subject,0.7397288337832771,1634570820000
nginxba18fc3c4101f4dc,linux60effb30a06f320011336761,1634570520000,1634570100000,60ed840f588aa700127280d6,nginx#stubstatus#accepts-no_subject,0.7397288337832771,1634570820000
nginxba18fc3c4101f4dc,linux60effb30a06f320011336761,1634570820000,1634570220000,60ed840f588aa700127280d6,nginx#stubstatus#writing-no_subject,0.7359337367535032,1634571000000
nginxba18fc3c4101f4dc,linux60effb30a06f320011336761,1634570820000,1634570220000,60ed840f588aa700127280d6,nginx#stubstatus#active-no_subject,0.7293863374507783,1634571000000
nginx54766a32fd37ac8d,linux60effb30a06f320011336761,1634570520000,1634570100000,60ed840f588aa700127280d6,nginx#stubstatus#handled-no_subject,0.730618353647547,1634570820000
nginx54766a32fd37ac8d,linux60effb30a06f320011336761,1634570520000,1634570100000,60ed840f588aa700127280d6,nginx#stubstatus#accepts-no_subject,0.730618353647547,1634570820000
nginxadf41ad2429e8b98,linux60effb30a06f320011336761,1634570580000,1634570100000,60ed840f588aa700127280d6,nginx#stubstatus#handled-no_subject,0.7232229803756668,1634570820000
nginxadf41ad2429e8b98,linux60effb30a06f320011336761,1634570580000,1634570100000,60ed840f588aa700127280d6,nginx#stubstatus#accepts-no_subject,0.7232229803756668,1634570820000
nginx54766a32fd37ac8d,linux60effb30a06f320011336761,1634570820000,1634570220000,60ed840f588aa700127280d6,nginx#stubstatus#writing-no_subject,0.7470918193893513,1634571120000
nginx54766a32fd37ac8d,linux60effb30a06f320011336761,1634570820000,1634570220000,60ed840f588aa700127280d6,nginx#stubstatus#active-no_subject,0.7374836381514985,1634571120000
nginxadf41ad2429e8b98,linux60effb30a06f320011336761,1634570820000,1634570220000,60ed840f588aa700127280d6,nginx#stubstatus#writing-no_subject,0.7373454792161193,1634571120000
nginxadf41ad2429e8b98,linux60effb30a06f320011336761,1634570820000,1634570220000,60ed840f588aa700127280d6,nginx#stubstatus#active-no_subject,0.7205429516286576,1634571120000
linux60effadaa06f32001133675c,linux60effadaa06f32001133675c,1634573080000,1634572780000,60ed840f588aa700127280d6,system#memory#actual#used#pct-no_subject,0.7226456721577238,1634573260000
linux60effadaa06f32001133675c,linux60effadaa06f32001133675c,1634573260000,1634572780000,60ed840f588aa700127280d6,system#memory#swap#used#pct-no_subject,0.7750678311726303,1634573440000
linux60effb4aa06f320011336762,linux60effb4aa06f320011336762,1634582300000,1634581820000,60ed840f588aa700127280d6,system#diskio#iostat#read#per_sec#bytes-nvme0n1,0.7552014225027528,1634582480000
linux60effb4aa06f320011336762,linux60effb4aa06f320011336762,1634582300000,1634581820000,60ed840f588aa700127280d6,system#diskio#iostat#read#per_sec#bytes-nvme1n1,0.7907105600250607,1634582480000
linux60effb4aa06f320011336762,linux60effb4aa06f320011336762,1634582300000,1634581820000,60ed840f588aa700127280d6,system#diskio#iostat#read#per_sec#bytes-nvme0n1p3,0.7552014225027528,1634582480000
linux60effb4aa06f320011336762,linux60effb4aa06f320011336762,1634582300000,1634581820000,60ed840f588aa700127280d6,system#diskio#iostat#read#per_sec#bytes-nvme1n1p3,0.7907103284399771,1634582480000
linux60effb4aa06f320011336762,linux60effb4aa06f320011336762,1634582300000,1634581820000,60ed840f588aa700127280d6,system#diskio#iostat#read#per_sec#bytes-md3,0.7947833392290679,1634582480000
packetai1e1ced0f189e2626,linux60effb4aa06f320011336762,1634601310000,1634600710000,60ed840f588aa700127280d6,system#process#memory#size-no_subject,0.7145268948258486,1634601490000
linux60effb26a06f320011336760,linux60effb26a06f320011336760,1634656690000,1634656510000,60ed840f588aa700127280d6,system#diskio#iostat#write#per_sec#bytes-sda15,0.7849999999999999,1634656870000
nginx22d27dc8e4237c4f,linux60effb26a06f320011336760,1634656630000,1634656450000,60ed840f588aa700127280d6,nginx#stubstatus#handled-no_subject,0.7283203311122878,1634656810000
nginx22d27dc8e4237c4f,linux60effb26a06f320011336760,1634656630000,1634656450000,60ed840f588aa700127280d6,nginx#stubstatus#requests-no_subject,0.7283203311122878,1634656810000
nginx22d27dc8e4237c4f,linux60effb26a06f320011336760,1634656630000,1634656450000,60ed840f588aa700127280d6,nginx#stubstatus#accepts-no_subject,0.7283203311122878,1634656810000
nginxadf41ad2429e8b98,linux60effb30a06f320011336761,1634655970000,1634655850000,60ed840f588aa700127280d6,nginx#stubstatus#dropped-no_subject,0.71,1634657160000
nginxe384f96a12cfc88a,linux60effa84a06f32001133675a,1634656680000,1634656320000,60ed840f588aa700127280d6,nginx#stubstatus#waiting-no_subject,0.7494179381919492,1634657100000
nginxba18fc3c4101f4dc,linux60effb30a06f320011336761,1634657040000,1634655970000,60ed840f588aa700127280d6,nginx#stubstatus#writing-no_subject,0.7628092672974387,1634657220000
nginxba18fc3c4101f4dc,linux60effb30a06f320011336761,1634657040000,1634655970000,60ed840f588aa700127280d6,nginx#stubstatus#active-no_subject,0.700362699300884,1634657220000
nginx54766a32fd37ac8d,linux60effb30a06f320011336761,1634657040000,1634655970000,60ed840f588aa700127280d6,nginx#stubstatus#writing-no_subject,0.7565739798070806,1634657220000
nginxadf41ad2429e8b98,linux60effb30a06f320011336761,1634657040000,1634655970000,60ed840f588aa700127280d6,nginx#stubstatus#writing-no_subject,0.7667072825183611,1634657220000
nginxadf41ad2429e8b98,linux60effb30a06f320011336761,1634657040000,1634655970000,60ed840f588aa700127280d6,nginx#stubstatus#active-no_subject,0.7061427610934015,1634657220000
nginxe384f96a12cfc88a,linux60effa84a06f32001133675a,1634657100000,1634655900000,60ed840f588aa700127280d6,nginx#stubstatus#active-no_subject,0.7600957783956083,1634657280000
nginxe384f96a12cfc88a,linux60effa84a06f32001133675a,1634657100000,1634655900000,60ed840f588aa700127280d6,nginx#stubstatus#writing-no_subject,0.7600957783956083,1634657280000
packetaid43c54a48a1009eb,linux60effb26a06f320011336760,1634657170000,1634656450000,60ed840f588aa700127280d6,system#process#memory#share-no_subject,0.7439779643132537,1634657350000
packetaid43c54a48a1009eb,linux60effb26a06f320011336760,1634657290000,1634656630000,60ed840f588aa700127280d6,system#process#fd#open-no_subject,0.7822786545088348,1634657470000
